Filename,Comment,Rating
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Muy buen producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Muy bueno, llenó mis espectativas.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Buen celular.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Exelente producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Celular completament original con sus respectivos sellos y su garantia con la marca, funciona bien tiene algunos retrasos leves cuando recien inicia el sistema luego de estar apagado. Como tambien es lentisimo para cargar. Dura mas de 2 horas para cargar con un cargador samsung de 25w. Y la bateria le dura poco en comparacion al redmi note 11 de hace 2 años. Una lastima esa bateria.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente equipo, calidad precio, para uso personal está bien, en cuanto a rendimiento por su precio está bien.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"El funcionamiento del equipo ha sido muy bueno, el costo vs beneficio es justo, samsung como siempre buena marca, buena fabricación.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Bueno el producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente celular,.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Buen celular el samsung a15 256gb muy bueno y rapido lo recomiendo.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Genial.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Muy buen producto con relación calidad -precio lo único malo es que no trae el cargador pero eso es en general con todos los teléfonos samsung.,4
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Se lo compre a mi hija es un exenlente celular recomendado.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente precio comparado con almacenes de cadena y la misma samsung.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Lo compré para mi abuela y está encantada, se le puede bajar la frecuencia de actualización de la pantalla para que la batería le dure aún más. La cámara, para el uso que ella le da, es apenas, sin ninguna queja, y va rápido para que ella pueda enviar mensajes y realizar llamadas a la familia sin problemas. El sonido también es muy fuerte para que pueda ver videos y escuchar las llamadas desde lejos.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Muy bueno.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente celular, a mi papá le encantó.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Calidad producto precio excelente.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Buen producto. Lo recomiendo. Tiene funciones útiles que solo los de gama media alta y alta tienen, por ejemplo nfc.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Celular rápido de software, excelente material, garantía y confianza que solo samsung te da. Recomendado al 100%.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Hasta ahora muy buena calidad y una excelente resolución de pantalla.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente celular, volveria a comprarlo.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Estoy feliz con este telefono.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Exelente, sin contratiempos, recomendado.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Que buen producto, me sorprendió.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Muy buen producto para el precio, recomiendo este celular para usuario no exigentes pero que necesitan un celular bueno.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente teléfono relación calidad precio, a mejorar por parte de samsung una actualización que permita grabar pantalla.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente producto, recomendado.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Satisfecho.,4
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Muy bueno, si señor.
Gracias a dios.
Buenas.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Muy buen producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente cumplio mis espectativas.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente producto, rápido seguro y cumple con su objetivo. Tal cual como en la imagen 10/10.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente producto y muy rápido no se traba y muy buenas fotos.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Me gustó mucho el celular, pero la verdad pagué mas plata por el color azul oscuro y el que mandaron fue el color blanco. Que costaba mucho menos que el azul me siento insatisfecha porque no mandaron el color que especifiqué en la compra. Gracias.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Más que excelente!.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Buen celular con buenas caracteristicas vs el precio lo importante es que tiene nfc y eso permite muchas cosas.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Buen producto, gracias.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Es liviano,me gusta la marca.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Una semana de uso. Excelente equipo por el precio.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente celular, se ajusta a mis necesidades.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Muy buen celular.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Muy buen producto, recomendado.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Muy bueno el celular.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente precio y equipo.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Es un excelente teléfono y se integra perfecto con mo ecosistema galaxy.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Está bien. Pero la garantía debe aplicarse en barranquilla, no en medellín. Otra cosa:¿cual es el cargador para ese samsung a15 que compré?.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Justo lo que lo promete.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Excelente celular nuevo sellado, recomiendo.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelenti.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Excelente producto 100% recomendado a la comunidad de mercadolibre.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Super excelente.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Es gama media pero a pesar de eso tiene consigo todo el contenido premium de samsung. El teléfono es grande, pero a pesar de eso es bonito, excelente relación calidad precio.",5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Perfecto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Calidad y precio justo.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,El sistema operativo es excelente y bonitas cámaras para las fotos.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Buen producto.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Recomendado.,4
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Todo bien.,5
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Le hace falta sensor de huella, esto lo mejoraría. La velocidad del sistema lo compensa.",4
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"A veces se me bloquea, y esta recién comprado, pero lo seguiré usando por que ya no tengo otro.",4
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Salio defectuoso se vuelve loco sin ninguna causa. Solo lo he usado tres dias y me toca apagarlo para que vuelvs a funcionar correctamente.,1
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Me salió malo se apagó no carga.,1
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Ya el tactil esta fallando.,2
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Aunque el dispositivo es fluido, no esperaba que tuviera ram plus (mi falla por no haber consuktado antes).",3
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,No le funcionaba la bocina. Altavoz llamadas etc.,1
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Buen producto.,3
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"Que tristeza no trae cargador, copiando todo lo malo de apple.",1
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"El producto es bueno, aunque viene sin el adaptador de energía, el cuál, por el precio lo debería traer, en general el producto es bueno, sería bueno mejorar lo del adaptador.",3
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Tuve que devolverlo por problemas con la pantalla táctil.,2
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Se dañó el celular.,1
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,"El táctil a veces molesta. De resto, está bueno el producto.",3
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,Lamentablemente tuve fallas con el equipo q adquirí. Lo devolví y compré otro pero aunque leves pero igualmente me está molestando.,1
Samsung Galaxy A15 4G Dual SIM 256 GB azul oscuro 8 GB RAM $599900.docx,No trae cargador.,3
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Buen celular para el precio que se pide, el procesador si se siente aveces lento.",4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,No lleva ni dos días y ya se ha trabado en alguna que otra ocasión. Me gustó pero me arrepiento en el fondo.,4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Muy bueno. Audio excelente. Y la tecnología 5g brindara muchas ventajas.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"El producto es tal cual lo muestran, pero no no me gustó que viene sin cargador. Solo cable de datos.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Excelente equipo, muy funcional hasta el momento.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Bien.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Tiene un bonito diseño y color, medida perfecta. Me gustó mucho.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,El comando para tomar pantallazos es algo extraño pero esta bien.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Tiene muy buenas caracteristicas para el precio, la compra fue sin problemas. Ya dos meses con el equipo y a penas.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Lo que estaba en la aplicación eso es lo que venia.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Full.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Gusto mucho.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,El producto me pareció muy bueno ideal para lo que lo necesitaba.,4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"El celular funciona muy bien, buena capacidad, lo único negativo es su apariencia, carcasa de plástico muy elemental, el cable qué trae no trajo terminal usb sino los 2 extremos tipo c.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,El celular no trajo el adaptador para cargarlo. Sólo trjo el cable.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Excelente producto, volvería a comprarlo.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Bonito.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Exelente.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente relación precio/ calidad.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Me ha gustado mucho la calidad de imagen en pantalla y las fotos que toma. Otra cosa a destacar es la capa de personalización one ui, es muy simple y funcional.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Llevo un mes usándolo, y es excelente en todos los aspectos. Lo único malo es que lo compre y no trajo el cargador.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Muy contenta con mi celular, excelente producto, gracias.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Fue un regalo y no a habido quejas.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Asta el momento todo esta perfecto cunple mi espectativa.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Buen teléfono a25 el mejor de la gama media de samsung calidad precio, tiene 5g lo que no tienen otros teléfonos en ese rango de precio, como los xiaomi 4g.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente celular 0 lios despues de 4 meses.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Muy bueno para el precio.,4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente producto.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Muy buen producto, lastima que no traiga el cargador.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente producto larga duración de la batería y cámaras con buena resolución.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Exelente producto.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente celular y al mejor precio.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Cumple con lo que promete.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Buen producto, excelente relación costo beneficio.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Excelente ese producto calidad precio, muy barato !!.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Increible es un muy buen celular para su precio.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Bueno.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Muy satisfecha con la compra gracias.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Fue un regalo y quedó encantada ,cámara y full capacidad, muy bonito.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Es un producto adecuado al precio actual. Se calienta un poco en ocasiones. La camara esta ok. Pero no es tan poco la gran cosa. Funciona bien para el precio del producto.,4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente celular cuando se desea priorizar red 5g a bajo precio. Que no venga con cargador es una falla de samsung a la que nos obligan a adaptarnos.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Hermano equipo, el color amarillo es super guay 😎 buena cámara, excelente pantalla y a pesar de ser ma versión de 6 gb de ram va bastante fluido, no se siente lento ni se traba. Lo adquirí en oferta y estoy más que satisfecho. 🤩.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Buen teléfono, bonita imagen de pantalla.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Bbb.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente producto.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente producto calidad precio me hice a un buen equipo y bastante económico.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Excelente producto, buen rendimiento y buen diseño.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Funciona muy bien.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Muy buen producto.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Está bien, veloz, útil. Seguimos probando su funcionamiento.",5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Maravilloso producto.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Hast el momento me ha parecido excelente.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Muy bueno en términos generales.,4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Es un equipo muy bueno en sus características.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Me parece muy bueno pero apenas lo estoy probando no puedo estar seguro todavía tal vez en unos días lo puedo asegurar.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente y toma buenas fotos.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Excelente adquisicion.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Tiene muy buena imagen, excelente sonido y es rápido!.
Carga de cero a cien en una hora y 15 minutos - la autonomía de carga es buena.
Lastimosamente se debe comprar cargador por aparte, solo trae el cable.
A la fecha es tour satisfecho con el dispositivo.",4
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Venía lo que ofrecen.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Gracias.,5
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,Venía sin cargador.,3
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Super malo, se recalienta por nada y no carga.",1
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Esta unidad se descarga muy rápido y se calienta bastante, no lo recomiendo.",1
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,El producto viene sin cargador lo que nos hace dudar de su originalidad samsung.,2
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,El teléfono no carga mas de 30%.,1
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"No es producto respaldado por samsung colombia, presentan muchos inconvenientes en su sistema operativo.",3
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Muy malo, se recalienta muchisimo todo el tiempo, arrepentido con mi comprá, no recomiendo samsung para nada, no vuelvo a comprar de esta marca en absoluto que decepción.",1
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,"Bueno, al parecer se recalienta, la batería es débil, pero por ese precio está bien. Sin embargo podría ser mejor ya que no trae cargador.",3
Samsung Galaxy A25 5G 5G 128 GB azul 6 GB RAM $849900.docx,No me ha llegado la factura.,3
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Le compré el celular a mi esposa, hizo el cambio de iphone a samsung y la verdad la diferencia es notable. Ya no tiene que estar cargando el iphone cada rato.
La cámara trasera es excelente y la cámara frontal es buena. El rendimiento que ofrece es notable al usar varias apps, también resiste salpicaduras lo cuál es bueno para cuando llueve.
En resumen, es mejor que las porcelanas del iphone.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Muy bueno producto.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Un celular muy lindo, de gran rendimiento y por supuesto con una buen relación calidad precio.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Buen producto pero no trae ningún accesorio es decir cargador, cable. Leyendo detalladamente lo dice. En un futuro tocará comprar la pantalla por separado.",4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Buen equipo.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Super el producto, me encantó el color, lo único es que no trae factura. 🙂.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Excelente producto. Muy rápido parece un gama alta.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Me gusta, apenas lo estoy revisando.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Definitivamente si usted no cuenta con un gran presupuesto, y quiere algo bueno y de calidad esta es la mejor opción 100% recomendado.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Buen teléfono a buen precio. Viene sin cargador.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Buen celular lo esperado.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Super producto, siempre me le e tenido fé a samsung, es un teléfonazo calidad precio.
A parte su diseño es muy bacano.
El mejor regalo que le pude dar a mi sra madre. Un 10/10.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"El celular vino con defecto de fábrica en su sensor de huella, pero no tuve problemas con su devolución.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Es un buen teléfono, buen precio. La cámara no es lo mejor, pero tiene una gran pantalla y buena conectividad. Tiene dolby atmos y eso es muy importante para mí.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Muy bueno el teléfono sellado con su caja y todo.,4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Excelente equipo para alguien que no requiera un uso intensivo como juegos. Todo lo demás lo mueve con eficiencia. Buena cámara y la buena calidad típica de samsung.,4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Llevo 1 semana con este a35 y me ha encantado hasta el momento, me queria comprar el a55 pero no me alcanzo, pero este modelo ha sido suficiente para mi, buen rendimiento, buenas camaras, excelente fluidez, todo 1a!.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Excelente producto. Original 100%.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,El celular me encanto. Sin embargo se le agota muy facil la batería.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Es un celular muy hermoso, pero no es rosado, es lila.
Después de haberlo usado por varios días y de haber desactivado el nfc el cuál era la fuente de pérdida de batería y aumento de temperatura puedo decir que es un teléfono excelente, le dura mucho la batería y que no se calienta con cualquier acción normal.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Facil de usar.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Se ve genial.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Buen producto, recomendado.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Entre las comparaciones que vi en youtube, esta es la mejor relacion calidad precio posible, un equilibrio entre muchas características.",5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Bonito pero no trae cargador ni estuche como otras referencias. Solo viene con un cable usb y me tocó comprar el cargador original a alto precio por aparte.,4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Muy buena relación precio producto.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Muy bueno.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Excelente telefono.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Hasta el momento todo bien.
Gracias.",4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Buen celular para el precio.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Excelente.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Muy bien precio calidad.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Bien.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Es un equipo que para el precio es bueno.,4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"El producto es bueno para uso profesional, para comunicación digital, para llamadas, aunque un par de personas me ha dicho que escucha entrecortado. Funciona bien con movistar, pero la batería se descarga muy rápido y tengo que cargarlo dos veces al día , carga más o menos en una o dos horas. Hay que comprar el cargador.",4
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Excelente.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,Muy bueno.,5
Samsung Galaxy A35 5g 256 GB Azul oscuro 8 GB RAM $949900.docx,"Buen producto pero la bateria no dura mucho, anteriormente tenía un galaxy a12 también de 5000mha y dura más el anterior con 3 años de antigüedad.",4
